Date,Close,High,Low,Open,Volume,Price Range,Short MA,Long MA,Middle_Band,Upper_Band,Lower_Band
2019-11-16,8550.7607421875,8591.9970703125,8473.9736328125,8491.166015625,16495389808,"[178, 10178)",8588.501611328125,9344.853957519532,9055.02275390625,9660.08134536945,8449.964162443051
2019-11-17,8577.9755859375,8727.7890625,8500.9677734375,8549.470703125,18668638897,"[178, 10178)",8595.142822265625,9360.730349121093,9021.114111328125,9654.082400178353,8388.145822477896
2019-11-18,8309.2861328125,8653.2802734375,8273.5732421875,8573.98046875,21579470673,"[178, 10178)",8599.244833984376,9374.750361328124,8965.19404296875,9642.951666077966,8287.436419859532
2019-11-19,8206.1455078125,8408.5166015625,8099.96337890625,8305.134765625,21083613816,"[178, 10178)",8597.490380859375,9386.939641113282,8915.214990234375,9662.17779506033,8168.25218540842
2019-11-20,8027.26806640625,8237.240234375,8010.51171875,8203.61328125,20764300437,"[178, 10178)",8591.17021484375,9397.920144042968,8856.599145507813,9688.736016240648,8024.462274774978
2019-11-21,7642.75,8110.09814453125,7597.3818359375,8023.64453125,22514243371,"[178, 10178)",8576.164375,9407.1553515625,8775.681420898438,9745.54278100647,7805.8200607904055
2019-11-22,7296.57763671875,7697.3828125,6936.70654296875,7643.5693359375,34242315785,"[178, 10178)",8556.896083984375,9414.904204101562,8674.2744140625,9812.013352941964,7536.535475183036
2019-11-23,7397.796875,7442.2587890625,7151.41796875,7296.16455078125,21008924418,"[178, 10178)",8540.733232421875,9422.745681152344,8582.396533203126,9821.614465337858,7343.178601068394
2019-11-24,7047.9169921875,7408.5771484375,7029.2890625,7398.6337890625,30433517289,"[178, 10178)",8518.6615625,9428.072978515625,8464.161767578125,9815.976935909135,7112.346599247116
2019-11-25,7146.1337890625,7319.85693359375,6617.1669921875,7039.97705078125,42685231262,"[178, 10178)",8501.821123046875,9432.931003417969,8354.34208984375,9761.43948434883,6947.2446953386725
2019-11-26,7218.37109375,7320.23046875,7098.572265625,7145.1591796875,21129505542,"[178, 10178)",8481.276083984376,9437.12861328125,8247.216650390625,9657.8849652005,6836.548335580751
2019-11-27,7531.66357421875,7619.693359375,6974.17431640625,7220.880859375,23991412764,"[178, 10178)",8467.33369140625,9438.763073730468,8160.4217529296875,9519.420971302217,6801.422534557158
2019-11-28,7463.10595703125,7730.07275390625,7454.12158203125,7536.8203125,19050116751,"[178, 10178)",8444.681005859375,9441.216745605469,8093.3330078125,9450.852296709301,6735.813718915699
2019-11-29,7761.24365234375,7781.1796875,7460.75634765625,7466.72705078125,19709695456,"[178, 10178)",8428.17640625,9440.948388671875,8040.716088867188,9361.77884483856,6719.653332895816
2019-11-30,7569.6298828125,7836.10205078125,7515.849609375,7764.05712890625,17158194786,"[178, 10178)",8413.1338671875,9438.824458007812,7966.4212646484375,9212.16519535231,6720.677333944564
2019-12-01,7424.29248046875,7571.6162109375,7291.341796875,7571.6162109375,18720708479,"[178, 10178)",8394.888603515625,9434.920080566406,7899.746484375,9109.370337655113,6690.122631094888
2019-12-02,7321.98828125,7474.81884765625,7233.3994140625,7424.0361328125,17082040706,"[178, 10178)",8374.908251953126,9432.105476074219,7825.06279296875,8979.778697827276,6670.346888110223
2019-12-03,7320.1455078125,7418.85888671875,7229.35693359375,7323.9755859375,14797485769,"[178, 10178)",8353.817431640626,9431.98672607422,7750.65693359375,8827.79120935827,6673.5226578292295
2019-12-04,7252.03466796875,7539.78466796875,7170.9228515625,7320.125,21664240918,"[178, 10178)",8334.7507421875,9431.890859375,7677.853930664062,8676.481216891212,6679.226644436912
2019-12-05,7448.3076171875,7743.431640625,7232.6767578125,7253.24169921875,18816085231,"[178, 10178)",8322.766357421875,9428.143950195312,7625.669702148438,8551.597368353536,6699.74203594334
2019-12-06,7546.99658203125,7546.99658203125,7392.17529296875,7450.5615234375,18104466307,"[178, 10178)",8311.62806640625,9425.987387695313,7575.481494140625,8392.716061700066,6758.246926581184
2019-12-07,7556.23779296875,7589.95166015625,7525.71142578125,7547.265625,15453520564,"[178, 10178)",8303.288671875,9423.951938476563,7524.394604492188,8191.765268884599,6857.023940099776
2019-12-08,7564.34521484375,7634.6064453125,7476.09130859375,7551.3388671875,15409908086,"[178, 10178)",8294.804365234375,9423.373332519532,7487.14755859375,8044.087810328307,6930.207306859193
2019-12-09,7400.8994140625,7618.091796875,7365.9853515625,7561.79541015625,17872021272,"[178, 10178)",8278.380791015625,9420.968596191406,7446.88525390625,7889.705459048263,7004.065048764237
2019-12-10,7278.11962890625,7424.02294921875,7246.0439453125,7397.13427734375,18249031195,"[178, 10178)",8259.06876953125,9417.422336425781,7409.42783203125,7763.353989942421,7055.501674120078
2019-12-11,7217.42724609375,7324.15625,7195.52734375,7277.19775390625,16350490689,"[178, 10178)",8241.853251953125,9413.246752929688,7388.161694335938,7734.080064274819,7042.243324397056
2019-12-12,7243.13427734375,7266.6396484375,7164.7412109375,7216.73876953125,18927080224,"[178, 10178)",8236.4225,9406.096345214844,7385.489526367188,7735.191720294145,7035.787332440231
2019-12-13,7269.6845703125,7293.560546875,7227.12255859375,7244.662109375,17125736940,"[178, 10178)",8231.946416015626,9398.415876464844,7379.083911132812,7732.510415057535,7025.657407208089
2019-12-14,7124.673828125,7308.83642578125,7097.208984375,7268.90283203125,17137029730,"[178, 10178)",8201.225888671876,9390.439436035156,7382.9217529296875,7722.606522122445,7043.23698373693
2019-12-15,7152.3017578125,7181.07568359375,6924.3759765625,7124.23974609375,16881129804,"[178, 10178)",8159.372470703125,9382.903508300782,7383.230151367187,7722.019766763204,7044.440535971171
2019-12-16,6932.48046875,7171.1689453125,6903.6826171875,7153.6630859375,20213265950,"[178, 10178)",8106.987783203125,9375.968547363282,7368.935620117188,7757.484204535442,6980.387035698934
2019-12-17,6640.51513671875,6964.0751953125,6587.97412109375,6931.3154296875,22363804217,"[178, 10178)",8054.6751171875,9366.29861328125,7324.378198242188,7823.116870105984,6825.639526378392
2019-12-18,7276.802734375,7324.98486328125,6540.04931640625,6647.6982421875,31836522778,"[178, 10178)",8011.657421875,9359.862543945312,7315.063037109375,7809.835464866056,6820.2906093526935
2019-12-19,7202.84423828125,7346.6025390625,7041.3818359375,7277.5908203125,25904604416,"[178, 10178)",7971.599775390625,9352.161975097657,7287.14306640625,7736.873806818867,6837.412325993633
2019-12-20,7218.81640625,7257.921875,7086.1240234375,7208.63671875,22633815180,"[178, 10178)",7931.984404296875,9347.21108154297,7269.602392578125,7699.8876066593175,6839.317178496932
2019-12-21,7191.15869140625,7223.22607421875,7112.73583984375,7220.59375,19312552168,"[178, 10178)",7890.58548828125,9344.62802001953,7257.945703125,7683.188001536542,6832.703404713458
2019-12-22,7511.5888671875,7518.033203125,7167.17919921875,7191.1884765625,23134537956,"[178, 10178)",7854.32291015625,9343.064807128907,7267.425732421875,7706.895099644957,6827.956365198794
2019-12-23,7355.62841796875,7656.17626953125,7326.1923828125,7508.90234375,27831788041,"[178, 10178)",7816.728388671875,9340.73283203125,7269.199877929687,7709.850277519872,6828.5494783395025
2019-12-24,7322.5322265625,7535.716796875,7269.52880859375,7354.39306640625,22991622105,"[178, 10178)",7774.926787109375,9337.125737304688,7272.724755859375,7713.924526656544,6831.524985062207
2019-12-25,7275.15576171875,7357.02001953125,7220.9912109375,7325.755859375,21559505149,"[178, 10178)",7733.57935546875,9333.730876464844,7264.067163085938,7697.486704496654,6830.647621675222
2019-12-26,7238.966796875,7388.302734375,7200.38671875,7274.79931640625,22787010034,"[178, 10178)",7691.14109375,9331.485324707031,7248.665673828125,7661.138632945954,6836.192714710297
2019-12-27,7290.08837890625,7363.529296875,7189.93408203125,7238.14111328125,22777360996,"[178, 10178)",7651.591630859375,9327.934118652343,7235.358203125,7622.441678688845,6848.274727561155
2019-12-28,7317.990234375,7399.041015625,7286.9052734375,7289.03125,21365673026,"[178, 10178)",7621.853818359375,9324.885498046875,7223.040454101562,7580.596703897331,6865.484204305793
2019-12-29,7422.65283203125,7513.9482421875,7279.865234375,7317.6474609375,22445257702,"[178, 10178)",7594.035234375,9321.269475097657,7224.128125,7584.086710957873,6864.169539042127
2019-12-30,7292.9951171875,7454.82421875,7276.30810546875,7420.27294921875,22874131672,"[178, 10178)",7558.784609375,9316.57983154297,7224.871899414063,7585.361300158771,6864.382498669354
2019-12-31,7193.59912109375,7335.2900390625,7169.77783203125,7294.43896484375,21167946112,"[178, 10178)",7527.500830078125,9309.078662109376,7223.680493164063,7584.430899096747,6862.930087231378
2020-01-01,7200.17431640625,7254.33056640625,7174.9443359375,7194.89208984375,18565664997,"[178, 10178)",7495.19107421875,9300.887658691407,7221.532495117188,7582.306772346042,6860.758217888334
2020-01-02,6985.47021484375,7212.1552734375,6935.27001953125,7202.55126953125,20802083465,"[178, 10178)",7458.735224609375,9290.842568359374,7207.32177734375,7582.223522675866,6832.420032011634
2020-01-03,7344.88427734375,7413.71533203125,6914.99609375,6984.4287109375,28111481032,"[178, 10178)",7431.471015625,9280.965227050781,7218.332299804688,7595.938859014275,6840.7257405951
2020-01-04,7410.65673828125,7427.3857421875,7309.51416015625,7345.37548828125,18444271275,"[178, 10178)",7409.844306640625,9272.609697265625,7231.250048828125,7616.9355443085415,6845.564553347708
2020-01-05,7411.3173828125,7544.4970703125,7400.53564453125,7410.45166015625,19725074095,"[178, 10178)",7387.055439453125,9263.298676757813,7255.19189453125,7621.762035744608,6888.621753317892
2020-01-06,7769.21923828125,7781.8671875,7409.29296875,7410.4521484375,23276261598,"[178, 10178)",7370.8803125,9254.508972167969,7311.627099609375,7623.150646450138,7000.103552768613
2020-01-07,8163.6923828125,8178.2158203125,7768.2275390625,7768.68212890625,28767291327,"[178, 10178)",7367.9684375,9244.604650878906,7355.97158203125,7847.252768345036,6864.6903957174645
2020-01-08,8079.86279296875,8396.73828125,7956.7744140625,8161.935546875,31672559265,"[178, 10178)",7365.442783203125,9231.4955078125,7399.822509765625,7981.7538031831355,6817.8912163481145
2020-01-09,7879.0712890625,8082.2958984375,7842.40380859375,8082.2958984375,24045990466,"[178, 10178)",7362.47884765625,9216.614008789062,7432.83525390625,8045.624992236227,6820.045515576273
2020-01-10,8166.55419921875,8166.55419921875,7726.77490234375,7878.3076171875,28714583844,"[178, 10178)",7372.954931640625,9202.391267089844,7481.605029296875,8164.639221425156,6798.570837168593
2020-01-11,8037.53759765625,8218.359375,8029.64208984375,8162.19091796875,25521165085,"[178, 10178)",7387.774130859375,9183.624370117188,7507.9024658203125,8234.882592653805,6780.92233898682
2020-01-12,8192.494140625,8200.0634765625,8009.05908203125,8033.26171875,22903438381,"[178, 10178)",7403.668076171875,9159.50568359375,7549.745751953125,8333.909626008786,6765.581877897464
2020-01-13,8144.1943359375,8197.7880859375,8079.70068359375,8189.77197265625,22482910688,"[178, 10178)",7425.593623046875,9144.312622070312,7590.828857421875,8410.176911902145,6771.480802941604
2020-01-14,8827.7646484375,8879.51171875,8140.93310546875,8140.93310546875,44841784107,"[178, 10178)",7459.226240234375,9126.41478515625,7668.459301757813,8641.642282691117,6695.27632082451
2020-01-15,8807.0107421875,8890.1171875,8657.1875,8825.34375,40102834650,"[178, 10178)",7490.999033203125,9110.652983398437,7746.861499023437,8821.698257579335,6672.024740467539
2020-01-16,8723.7861328125,8846.4609375,8612.095703125,8812.4814453125,31313981931,"[178, 10178)",7514.841484375,9100.186137695313,7818.54638671875,8954.607668210156,6682.485105227345
2020-01-17,8929.0380859375,8958.1220703125,8677.31640625,8725.2099609375,36372139320,"[178, 10178)",7544.160126953125,9091.915654296876,7899.098779296875,9111.610653233467,6686.586905360284
2020-01-18,8942.80859375,9012.1982421875,8827.33203125,8927.2119140625,32337772627,"[178, 10178)",7567.79142578125,9082.62130859375,7975.1065673828125,9250.803670534646,6699.409464230979
2020-01-19,8706.2451171875,9164.3623046875,8620.080078125,8941.4453125,34217320471,"[178, 10178)",7590.52373046875,9066.346186523437,8045.769067382813,9318.940696826825,6772.597437938801
2020-01-20,8657.642578125,8745.5908203125,8560.4736328125,8704.6318359375,26422375678,"[178, 10178)",7615.190732421875,9053.557211914063,8118.971240234375,9353.612709963962,6884.329770504788
2020-01-21,8745.89453125,8755.7060546875,8544.5205078125,8658.9912109375,24097418512,"[178, 10178)",7643.668857421875,9042.394384765625,8196.257250976563,9381.250733582592,7011.263768370534
2020-01-22,8680.8759765625,8792.994140625,8636.7470703125,8744.2109375,22600204051,"[178, 10178)",7670.883466796875,9029.756010742187,8281.0275390625,9336.85102990464,7225.204048220358
2020-01-23,8406.515625,8687.7470703125,8333.6376953125,8680.650390625,25770680779,"[178, 10178)",7693.9730859375,9014.53435546875,8334.109106445312,9294.17000423433,7374.048208656296
2020-01-24,8445.4345703125,8514.6669921875,8266.8408203125,8405.5673828125,24397913026,"[178, 10178)",7713.915625,8995.33173828125,8385.847998046875,9242.309043341085,7529.386952752664
2020-01-25,8367.84765625,8458.453125,8296.21875,8440.119140625,19647331549,"[178, 10178)",7730.332646484375,8974.3019140625,8433.67451171875,9157.569359284947,7709.779664152551
2020-01-26,8596.830078125,8602.4013671875,8325.498046875,8364.41015625,22177678796,"[178, 10178)",7751.1444921875,8956.503500976563,8475.055053710938,9130.395022922628,7819.715084499247
2020-01-27,8909.8193359375,8977.7265625,8597.30859375,8597.30859375,28647338393,"[178, 10178)",7778.053974609375,8944.259287109375,8512.361401367187,9177.939544065981,7846.783258668393
2020-01-28,9358.58984375,9358.58984375,8908.447265625,8912.5244140625,34398744403,"[178, 10178)",7817.207783203125,8931.9723046875,8576.29775390625,9309.210205214596,7843.385302597904
2020-01-29,9316.6298828125,9406.431640625,9269.4677734375,9357.470703125,30682598115,"[178, 10178)",7857.97798828125,8921.593559570312,8648.17568359375,9375.123350338597,7921.228016848902
2020-01-30,9508.9931640625,9553.1259765625,9230.8974609375,9316.0166015625,32378792851,"[178, 10178)",7903.809306640625,8917.858232421875,8715.297631835938,9500.568846819035,7930.026416852842
2020-01-31,9350.529296875,9521.7060546875,9230.7763671875,9508.3134765625,29432489719,"[178, 10178)",7945.95720703125,8910.1354296875,8780.947216796874,9546.942259980102,8014.952173613648
2020-02-01,9392.875,9439.3232421875,9313.2392578125,9346.357421875,25922656496,"[178, 10178)",7988.421015625,8909.711596679688,8840.966259765624,9600.909167314134,8081.023352217115
2020-02-02,9344.365234375,9468.7978515625,9217.82421875,9389.8203125,30835736946,"[178, 10178)",8032.81484375,8907.964409179687,8900.9748046875,9617.558323529789,8184.3912858452095
2020-02-03,9293.521484375,9540.3720703125,9248.6337890625,9344.68359375,30934096509,"[178, 10178)",8075.63923828125,8901.099604492187,8924.262646484374,9660.822703671594,8187.702589297154
2020-02-04,9180.962890625,9331.265625,9112.8115234375,9292.841796875,29893183716,"[178, 10178)",8120.60888671875,8894.350756835938,8942.96025390625,9685.94547095432,8199.97503685818
2020-02-05,9613.423828125,9701.2998046875,9163.7041015625,9183.416015625,35222060874,"[178, 10178)",8180.067060546875,8888.582177734375,8987.442138671875,9780.044747419957,8194.839529923793
2020-02-06,9729.8017578125,9824.619140625,9539.818359375,9617.8212890625,37628823716,"[178, 10178)",8229.127041015625,8884.235659179687,9027.480322265625,9885.834365397972,8169.1262791332765
2020-02-07,9795.943359375,9834.716796875,9726.0029296875,9726.0029296875,34522718159,"[178, 10178)",8280.9890234375,8881.49984375,9070.137060546875,9993.134419537846,8147.139701555903
2020-02-08,9865.119140625,9876.7490234375,9678.91015625,9793.0703125,35172043762,"[178, 10178)",8333.915078125,8881.3216015625,9128.08076171875,10099.143045312723,8157.018478124775
2020-02-09,10116.673828125,10129.435546875,9850.392578125,9863.89453125,35807884663,"[178, 10178)",8392.425380859375,8882.845341796876,9201.03232421875,10240.124525221621,8161.940123215877
2020-02-10,9856.611328125,10165.765625,9784.5634765625,10115.5595703125,39386548075,"[178, 10178)",8439.325830078125,8882.569189453125,9256.5681640625,10311.839013805771,8201.29731431923
2020-02-11,10208.236328125,10210.052734375,9729.3349609375,9855.8916015625,37648059389,"[10178, 20178)",8496.37798828125,8884.258852539062,9332.936181640625,10432.906803982805,8232.965559298445
2020-02-12,10326.0546875,10393.611328125,10202.3876953125,10202.3876953125,43444303830,"[10178, 20178)",8556.4484375,8888.500737304688,9428.913134765626,10523.492199820326,8334.334069710925
2020-02-13,10214.3798828125,10457.626953125,10116.1611328125,10323.9609375,49356071373,"[10178, 20178)",8615.232919921875,8891.808334960937,9517.360400390626,10562.072434799491,8472.64836598176
2020-02-14,10312.1162109375,10321.99609375,10125.5341796875,10211.55078125,43338264162,"[10178, 20178)",8676.695908203124,8895.773188476562,9614.573828125,10566.636254683131,8662.511401566868
2020-02-15,9889.4248046875,10341.5556640625,9874.427734375,10313.8564453125,43865054831,"[178, 10178)",8728.68263671875,8897.183193359375,9679.203564453124,10507.862502179338,8850.54462672691
2020-02-16,9934.43359375,10053.96875,9722.38671875,9889.1796875,43374780305,"[178, 10178)",8781.01150390625,8896.427221679687,9730.43427734375,10481.911114469707,8978.957440217791
2020-02-17,9690.142578125,9938.8154296875,9507.6376953125,9936.560546875,45998298413,"[178, 10178)",8826.361298828126,8892.87958984375,9747.0119140625,10478.307318691222,9015.716509433776
2020-02-18,10141.99609375,10161.935546875,9632.3828125,9691.23046875,47271023953,"[178, 10178)",8883.341318359375,8890.998696289062,9788.280224609374,10510.409961053534,9066.150488165214
2020-02-19,9633.38671875,10191.67578125,9611.2236328125,10143.798828125,46992019710,"[178, 10178)",8932.1370703125,8885.056997070313,9794.49990234375,10508.599407479442,9080.400397208059
2020-02-20,9608.4755859375,9643.216796875,9507.900390625,9629.3251953125,44925260237,"[178, 10178)",8980.303095703124,8878.248452148437,9807.397216796875,10496.618642333424,9118.175791260326
2020-02-21,9686.44140625,9723.0146484375,9589.7431640625,9611.7822265625,40930547513,"[178, 10178)",9034.32251953125,8867.652392578126,9822.075537109375,10486.172375621956,9157.978698596793
2020-02-22,9663.181640625,9698.2314453125,9600.728515625,9687.70703125,35838025154,"[178, 10178)",9080.688466796875,8858.577456054687,9838.016357421875,10468.275258916565,9207.757455927185
2020-02-23,9924.515625,9937.404296875,9657.791015625,9663.318359375,41185185761,"[178, 10178)",9130.96564453125,8848.490190429688,9869.566064453125,10445.929367291701,9293.20276161455
2020-02-24,9650.1748046875,9951.74609375,9537.04296875,9921.5830078125,45080496648,"[178, 10178)",9175.74279296875,8836.909028320313,9893.02666015625,10383.112543697554,9402.940776614947
2020-02-25,9341.705078125,9652.7373046875,9305.021484375,9651.3125,42515259129,"[178, 10178)",9207.192509765626,8824.30287109375,9879.44072265625,10415.107746507754,9343.773698804747
2020-02-26,8820.5224609375,9354.7783203125,8704.4267578125,9338.2900390625,50420050762,"[178, 10178)",9220.329111328125,8811.635361328124,9833.9767578125,10547.83029362541,9120.123221999589
2020-02-27,8784.494140625,8932.892578125,8577.19921875,8825.09375,45470195695,"[178, 10178)",9234.42173828125,8797.939936523437,9783.404296875,10638.032979999567,8928.775613750433
2020-02-28,8672.455078125,8890.4560546875,8492.9326171875,8788.728515625,44605450443,"[178, 10178)",9250.2894140625,8784.389130859376,9723.77109375,10710.606744359888,8736.935443140112
2020-02-29,8599.5087890625,8775.6318359375,8599.5087890625,8671.212890625,35792392544,"[178, 10178)",9258.948505859375,8772.907524414062,9647.912841796875,10735.66915540458,8560.15652818917
2020-03-01,8562.4541015625,8726.796875,8471.212890625,8599.7587890625,35349164300,"[178, 10178)",9269.4468359375,8765.461274414063,9583.20498046875,10768.304488768736,8398.105472168765
2020-03-02,8869.669921875,8921.30859375,8532.630859375,8563.2646484375,42857674409,"[178, 10178)",9282.9903515625,8758.25189453125,9516.27666015625,10703.938591924401,8328.6147283881
2020-03-03,8787.7861328125,8901.5986328125,8704.990234375,8865.3876953125,42386715821,"[178, 10178)",9295.8621875,8750.319130859374,9439.363232421874,10605.256934569199,8273.46953027455
2020-03-04,8755.24609375,8843.3662109375,8712.431640625,8788.5419921875,34746706368,"[178, 10178)",9294.41181640625,8742.936640625,9366.40654296875,10510.510464700557,8222.302621236944
2020-03-05,9078.7626953125,9142.0546875,8757.25390625,8760.28515625,39698054597,"[178, 10178)",9299.84685546875,8736.601401367188,9304.7388671875,10364.027569444042,8245.450164930957
2020-03-06,9122.5458984375,9167.6953125,9032.0791015625,9078.30859375,40826885651,"[178, 10178)",9307.82205078125,8727.633862304687,9266.394921875,10291.538927622361,8241.25091612764
2020-03-07,8909.9541015625,9163.220703125,8890.744140625,9121.6005859375,36216930370,"[178, 10178)",9307.44037109375,8718.367470703124,9215.170947265626,10201.40969109975,8228.932203431501
2020-03-08,8108.1162109375,8914.34375,8105.2529296875,8908.2060546875,39973102121,"[178, 10178)",9290.7465234375,8708.217802734374,9136.06962890625,10211.635511986475,8060.503745826028
2020-03-09,7923.64453125,8177.79345703125,7690.09814453125,8111.146484375,46936995808,"[178, 10178)",9275.09451171875,8697.180747070313,9025.15205078125,10121.272648644033,7929.031452918465
2020-03-10,7909.7294921875,8136.9453125,7814.76318359375,7922.14697265625,42213940994,"[178, 10178)",9260.13625,8684.6895703125,8938.969189453124,10102.692804243372,7775.2455746628775
2020-03-11,7911.43017578125,7950.814453125,7642.8125,7910.08984375,38682762605,"[178, 10178)",9243.446962890624,8673.446916503906,8854.116918945312,10059.045355228207,7649.188482662417
2020-03-12,4970.7880859375,7929.1162109375,4860.35400390625,7913.6162109375,53980357243,"[178, 10178)",9169.245205078125,8647.608269042968,8618.334252929688,10679.09083396895,6557.577671890425
2020-03-13,5563.70703125,5838.11474609375,4106.98095703125,5017.8310546875,74156772075,"[178, 10178)",9112.389033203124,8623.572702636719,8413.360522460938,10822.582532991408,6004.138511930468
2020-03-14,5200.3662109375,5625.2265625,5125.0693359375,5573.07763671875,36154506008,"[178, 10178)",9047.487666015624,8598.647033691406,8177.153051757812,10871.964015687488,5482.342087828137
2020-03-15,5392.31494140625,5836.64501953125,5169.283203125,5201.06689453125,33997889639,"[178, 10178)",8987.97701171875,8576.836494140625,7964.26005859375,10836.031593607391,5092.488523580108
2020-03-16,5014.47998046875,5385.2294921875,4575.35791015625,5385.2294921875,45368026430,"[178, 10178)",8916.330009765625,8554.357893066406,7747.8988037109375,10827.24236617174,4668.555241250135
2020-03-17,5225.62939453125,5371.3486328125,4981.9091796875,5002.578125,38622642935,"[178, 10178)",8842.6462109375,8532.495170898437,7568.154150390625,10799.785751949566,4336.522548831682
2020-03-18,5238.4384765625,5331.833984375,5069.3359375,5227.11376953125,37878801016,"[178, 10178)",8760.24318359375,8510.53404296875,7390.8513671875,10728.853289211766,4052.8494451632337
2020-03-19,6191.19287109375,6329.73583984375,5236.96875,5245.41650390625,51000731797,"[178, 10178)",8697.734443359375,8492.700153808593,7266.788256835937,10588.631729737792,3944.9447839340824
2020-03-20,6198.7783203125,6844.26171875,5865.78173828125,6191.65380859375,54442976103,"[178, 10178)",8631.530146484374,8471.960241699218,7146.751733398438,10439.195559271104,3854.307907525772
2020-03-21,6185.06640625,6378.13525390625,5932.8232421875,6206.521484375,42494390880,"[178, 10178)",8568.220888671874,8449.767873535156,7027.882348632813,10276.49053665295,3779.2741606126765
2020-03-22,5830.2548828125,6359.697265625,5823.7138671875,6185.55810546875,40099664740,"[178, 10178)",8496.968486328125,8425.946682128906,6875.911596679687,10045.14327841659,3706.679914942784
2020-03-23,6416.31494140625,6443.9345703125,5785.00439453125,5831.37451171875,46491916000,"[178, 10178)",8438.40748046875,8405.150590820313,6757.338037109375,9800.325176246643,3714.3508979721087
2020-03-24,6734.8037109375,6789.02294921875,6411.06640625,6436.642578125,48221910672,"[178, 10178)",8387.233125,8387.058095703125,6656.31591796875,9550.545123037222,3762.086712900278
2020-03-25,6681.06298828125,6892.51123046875,6536.92626953125,6738.716796875,44590107888,"[178, 10178)",8337.235126953125,8367.877136230469,6536.430932617188,9197.399834852835,3875.4620303815414
2020-03-26,6716.4404296875,6735.4638671875,6590.962890625,6675.1708984375,35319797642,"[178, 10178)",8279.295458984376,8349.252956542969,6416.125659179687,8786.49246379111,4045.7588545682647
2020-03-27,6469.79833984375,6793.83642578125,6466.70166015625,6719.38916015625,34585598367,"[178, 10178)",8214.095390625,8329.927075195312,6294.11787109375,8355.007647990466,4233.228094197035
2020-03-28,6242.19384765625,6467.5009765625,6117.837890625,6467.25390625,34885225901,"[178, 10178)",8143.020400390625,8310.558166503906,6200.821752929687,8076.569435906826,4325.074069952549
2020-03-29,5922.04296875,6250.46728515625,5920.0859375,6245.62451171875,28373690931,"[178, 10178)",8064.158876953125,8289.276520996094,6100.741674804687,7794.18527650609,4407.298073103284
2020-03-30,6429.841796875,6517.19580078125,5903.234375,5925.53857421875,37101651525,"[178, 10178)",7990.422236328125,8269.375095214844,6026.747290039062,7502.743648617628,4550.750931460496
2020-03-31,6438.64453125,6504.51513671875,6374.162109375,6430.6064453125,32786468812,"[178, 10178)",7922.062900390625,8249.765583496093,5953.1080078125,7154.629834043713,4751.586181581286
2020-04-01,6606.7763671875,6612.57373046875,6202.37353515625,6437.3193359375,40346426266,"[178, 10178)",7850.033701171875,8231.009221191407,6034.907421875,7176.085652535943,4893.729191214057
2020-04-02,6793.62451171875,7088.24755859375,6595.91845703125,6606.7763671875,47660646124,"[178, 10178)",7779.38509765625,8213.238779296875,6096.403295898437,7262.941475930665,4929.86511586621
2020-04-03,6733.38720703125,7003.220703125,6673.3359375,6797.396484375,38976504903,"[178, 10178)",7709.765244140625,8195.521745605469,6173.054345703125,7292.190494956772,5053.918196449478
2020-04-04,6867.52734375,6878.95361328125,6696.48486328125,6738.3828125,33185988584,"[178, 10178)",7640.873466796875,8178.653020019531,6246.814965820313,7343.5218372440095,5150.108094396616
2020-04-05,6791.12939453125,6883.4140625,6715.92919921875,6862.53759765625,29510409856,"[178, 10178)",7578.90755859375,8161.617426757813,6335.647436523437,7290.738266355573,5380.556606691302
2020-04-06,7271.78125,7271.78125,6782.8896484375,6788.0498046875,46896904615,"[178, 10178)",7525.65451171875,8146.6442578125,6437.955029296875,7328.586081179566,5547.323977414185
2020-04-07,7176.41455078125,7427.939453125,7136.71435546875,7273.64404296875,44243482668,"[178, 10178)",7475.379951171875,8131.618122558593,6534.853833007813,7286.904695876021,5782.802970139604
2020-04-08,7334.0986328125,7356.2236328125,7153.3056640625,7179.283203125,37563249549,"[178, 10178)",7419.222001953125,8118.1900317382815,6591.99912109375,7405.294573446191,5778.703668741308
2020-04-09,7302.08935546875,7341.4482421875,7179.09423828125,7337.96630859375,34815139178,"[178, 10178)",7372.5960546875,8104.348515625,6647.1646728515625,7497.009967956172,5797.319377746953
2020-04-10,6865.4931640625,7303.8154296875,6802.47509765625,7303.8154296875,43622840992,"[178, 10178)",7317.73640625,8090.029360351563,6681.186010742187,7507.287745919011,5855.084275565363
2020-04-11,6859.0830078125,6926.06982421875,6789.9208984375,6867.4404296875,31222085946,"[178, 10178)",7261.18923828125,8081.221943359375,6732.627416992187,7457.559146139677,6007.695687844697
2020-04-12,6971.091796875,7119.947265625,6811.078125,6858.06787109375,35759567632,"[178, 10178)",7207.34744140625,8073.642436523438,6760.366259765625,7476.741840021218,6043.990679510031
2020-04-13,6845.03759765625,6965.61669921875,6668.259765625,6965.61669921875,38619308647,"[178, 10178)",7145.757880859375,8067.272785644531,6765.877954101563,7483.121153405911,6048.634754797215
2020-04-14,6842.427734375,6958.55712890625,6793.8212890625,6843.28173828125,34110434052,"[178, 10178)",7089.602939453125,8060.225695800781,6773.94619140625,7490.80247801992,6057.0899047925805
2020-04-15,6642.10986328125,6928.66455078125,6633.40283203125,6845.5615234375,32288311031,"[178, 10178)",7035.61103515625,8052.206669921875,6770.229663085937,7489.109141675372,6051.350184496503
